note,auteur,avis,assureur,produit,day_date,day_month,day_year,avis_en,token_avis_en,vecteur_moyen,vecteur_0,vecteur_1,vecteur_2,vecteur_3,vecteur_4,vecteur_5,vecteur_6,vecteur_7,vecteur_8,vecteur_9
2,trft-63803,des garanties convenables à  des prix similaires à la maaf par exemple mais une service client déplorable et une absence totale de conseil,AXA,auto,5,mai,2018,suitable guarantees at prices similar to maaf for example but deplorable customer service and a total lack of advice,"['suitable', 'similar', 'maaf', 'example', 'deplorable', 'customer', 'service', 'total', 'lack', 'advice']","[-0.02997858 -0.02654557  0.02918411 -0.03016036  0.01248465  0.00709411
  0.00086859 -0.01393615 -0.03043284  0.00586129]",-0.029978584,-0.026545566,0.029184109,-0.030160362,0.012484653,0.0070941104,0.0008685865,-0.013936149,-0.03043284,0.0058612903
4,chauvet-l-128689,rapide conseiller sympathique prix raisonnable je cherchais un assurance au tiers pour ma voiture et tout à été fait rapidement et simplement service efficace,L'olivier Assurance,auto,19,août,2021,quick friendly adviser reasonable price I was looking for third party insurance for my car and everything was done quickly and simply efficient service,"['quick', 'friendly', 'adviser', 'reasonable', 'price', 'was', 'third', 'party', 'insurance', 'car', 'everything', 'quickly', 'simply', 'efficient', 'service']","[ 9.9778352e-03 -1.2517030e-03  1.4895291e-02 -5.7723341e-03
 -5.6020417e-05  1.8513246e-02  2.7361499e-02  1.2067551e-02
 -1.9329695e-02 -1.0410814e-02]",0.009977835,-0.001251703,0.014895291,-0.005772334,-5.6020417e-05,0.018513246,0.0273615,0.012067551,-0.019329695,-0.010410814
4,lavergne-j-138624,je suis satisfait du tarif et du service lors de la signature du contrat je serai pleinement satisfait si tout se passe bien tout au long du contrat et notamment en cas de sinistre,L'olivier Assurance,auto,30,octobre,2021,I am satisfied with the price and the service when signing the contract I will be fully satisfied if everything goes well throughout the contract and especially in the event of a claim,"['satisfied', 'price', 'service', 'contract', 'be', 'fully', 'everything', 'well', 'especially', 'event', 'claim']","[-0.0349449   0.01414885  0.00890364  0.01158773  0.02353329 -0.00382725
  0.00351267  0.00625359  0.02613714  0.00114297]",-0.0349449,0.014148849,0.0089036375,0.0115877325,0.023533287,-0.0038272517,0.0035126656,0.0062535866,0.026137138,0.0011429723
3,peggy-t-131212,tres bien parfais j espere ne pas me tromper sur vous j etais a assu 2000 mais cela reste tres cher  chez vous c est simple et rapide je verrai bien,Direct Assurance,auto,4,septembre,2021,very good perfect I hope I am not mistaken about you I was insured for 2000 but it is still very expensive for you it is simple and fast I will see,"['very', 'good', 'perfect', 'not', 'was', 'still', 'expensive', 'simple', 'fast', 'see']","[ 0.00121789  0.00199688  0.00765028  0.0208564  -0.00291661  0.02929156
 -0.00806035 -0.0255042  -0.0100112   0.01061888]",0.001217892,0.0019968755,0.0076502785,0.0208564,-0.0029166092,0.029291565,-0.008060345,-0.025504198,-0.010011199,0.010618882
4,sandrine-l-103170,facile et rapide courtier réactif aux questions posées tarif très intéressant et frais de dossier attractifs,Zen'Up,credit,25,janvier,2021,easy and fast broker responsive to questions asked very attractive price and attractive application fees,"['easy', 'fast', 'broker', 'responsive', 'very', 'attractive', 'price', 'application']","[ 0.00267205  0.02295185 -0.02204224 -0.02366954  0.02871606  0.02695584
  0.02743171 -0.01369139  0.00016053 -0.02583251]",0.002672051,0.022951849,-0.022042237,-0.023669543,0.028716058,0.026955836,0.027431708,-0.01369139,0.00016053114,-0.025832508
4,sandra-b-126451,je suis satisfait de votre offre internet assurance auto et les options que vous proposez votre site est très intéressant beaucoup de choix et options,Direct Assurance,auto,4,août,2021,I am satisfied with your auto insurance internet offer and the options you offer your site is very interesting a lot of choices and options,"['satisfied', 'auto', 'insurance', 'internet', 'offer', 'site', 'very', 'lot']","[ 0.00719402 -0.03197058 -0.02705223 -0.00631764  0.0181506  -0.01062875
 -0.01792897 -0.00976459 -0.02099617  0.00743321]",0.0071940175,-0.03197058,-0.027052231,-0.006317636,0.018150596,-0.010628746,-0.01792897,-0.0097645875,-0.02099617,0.00743321
5,auxerre89-137140,très bonne mutuelle sérieuse et compétente transparence et compétence de la gouvernance le maillage délégué est bon le prix est à sa juste valeur pour une bonne prise en charge,MGP,sante,12,octobre,2021,very good mutual serious and competent transparency and competence of the governance the delegated network is good the price is at its fair value for good care,"['very', 'good', 'mutual', 'serious', 'competent', 'transparency', 'competence', 'governance', 'delegated', 'network', 'price', 'fair', 'value', 'care']","[-0.0130332   0.00091026 -0.00829545  0.0040769   0.0197081   0.02585896
 -0.00207722  0.01098538  0.00107348  0.00800949]",-0.013033198,0.0009102566,-0.008295453,0.0040769004,0.019708103,0.025858963,-0.002077217,0.010985383,0.0010734751,0.008009493
2,damien-96895,complement a coté de leur pompes ils vous reclament des cotisations deja payées tres difficiles a joindre il vous font patienter au téléphone pour rien quand on voit le manque de professionnalisme pour la gestion des contrats on sinquiete en cas de sinistre,APRIL Moto,moto,1,septembre,2020,complement next to their pumps they ask you for contributions already paid very difficult to reach they make you wait on the phone for nothing when we see the lack of professionalism for the management of the contracts we worry in the event of a claim,"['complement', 'already', 'paid', 'very', 'difficult', 'reach', 'phone', 'nothing', 'lack', 'professionalism', 'management', 'event', 'claim']","[-0.02847604  0.00015486  0.01800755  0.02691189  0.02620542 -0.00170475
 -0.01176743 -0.00634113 -0.0179665   0.02171457]",-0.028476037,0.0001548553,0.018007547,0.026911892,0.02620542,-0.0017047476,-0.0117674265,-0.006341134,-0.017966501,0.021714572
5,annie-g-130318,je trouve les prix convenables et le contact en agence et sur le site satisfaisant je recommanderai auprès de mes collègues en recherche dassurance,GMF,auto,31,août,2021,I find the prices suitable and the contact in the agency and on the site satisfactory I will recommend to my colleagues looking for insurance,"['suitable', 'contact', 'agency', 'site', 'satisfactory', 'recommend', 'insurance']","[-0.00338725 -0.01986712 -0.05129361 -0.05705313 -0.01977733 -0.00977092
  0.01144041  0.00179113 -0.0166317   0.00068513]",-0.0033872533,-0.01986712,-0.051293608,-0.057053126,-0.019777328,-0.00977092,0.011440407,0.001791127,-0.0166317,0.0006851341
4,mickael-c-134151,je suis satisfait des services et des tarifs même pour les jeunes permis a2  lassistance téléphonique est très agréable et professionnelle  je recommande vivement,AMV,moto,23,septembre,2021,I am satisfied with the services and prices even for young a2 permits the telephone support is very pleasant and professional I highly recommend,"['satisfied', 'even', 'young', 'a2', 'telephone', 'support', 'very', 'pleasant', 'professional', 'highly']","[-0.02270803  0.00429177 -0.00444008 -0.01521381  0.02173126  0.00181904
 -0.01641052  0.00599418 -0.01198342  0.0248638 ]",-0.02270803,0.0042917705,-0.0044400766,-0.015213808,0.02173126,0.001819041,-0.01641052,0.0059941774,-0.011983422,0.024863796
2,schauvin85-63976,nous sommes le 14 mai et toujours pas recu ma pension dinvalidité du mois davril 2018aux problèmes de santé grave et faut rajouter le soucis du non paiement des prestations dinvalidtécest inadmissible,Ag2r La Mondiale,prevoyance,14,mai,2018,it is May 14 and still not received my disability pension for the month of April 2018 with serious health problems and must be added the concern of non-payment of disability benefits this is inadmissible,"['still', 'not', 'disability', 'pension', 'month', 'serious', 'health', 'be', 'concern', 'non-payment', 'inadmissible']","[-0.01461385  0.00159865 -0.01206168  0.0010655  -0.01603376  0.0119764
 -0.02205034 -0.01463279  0.00948764 -0.0205835 ]",-0.014613853,0.0015986528,-0.0120616825,0.0010655001,-0.01603376,0.0119764,-0.02205034,-0.014632786,0.009487644,-0.0205835
2,titmouche-64106,bonne assurance avec un large choix,Allianz,auto,20,mai,2018,good insurance with a wide choice,"['good', 'insurance', 'wide', 'choice']","[ 0.0158041   0.00189778 -0.01194076 -0.00844077 -0.02128133  0.01929135
  0.04360873 -0.00597797 -0.04309739  0.02650702]",0.015804097,0.0018977788,-0.011940757,-0.008440771,-0.021281328,0.019291349,0.043608733,-0.0059779696,-0.04309739,0.02650702
4,catherine-p-115231,suite à une déclaration sinistre voiture super contact et rapidité daction rappel à domicile malgré le confinement et contrat inchangé je recommande,GMF,auto,28,mai,2021,following a car claim report super contact and speed of action home callback despite confinement and unchanged contract I recommend,"['car', 'claim', 'report', 'contact', 'speed', 'action', 'home', 'callback', 'confinement', 'unchanged', 'contract']","[ 0.00114197  0.01266491  0.01679685 -0.00676703 -0.0018512  -0.00322685
  0.02211286  0.00216738  0.02239892  0.00995023]",0.0011419688,0.012664906,0.01679685,-0.0067670317,-0.0018512037,-0.0032268493,0.02211286,0.0021673816,0.022398919,0.009950227
4,zepati-86277,excellent service clients très bonne application,MAAF,auto,24,janvier,2020,excellent customer service very good app,"['excellent', 'customer', 'service', 'very', 'good', 'app']","[-0.03826381  0.04280232  0.02879029 -0.01108852  0.01971499  0.02124402
  0.01394199 -0.05483877  0.01348263 -0.00228839]",-0.03826381,0.042802315,0.028790286,-0.011088524,0.019714987,0.021244025,0.013941993,-0.054838773,0.013482633,-0.002288385
1,christian-81614,un des taux les plus bas des assurances vies à fuir si vous voulez ouvrir un nouveau compte,MACIF,vie,4,décembre,2019,one of the lowest life insurance rates to avoid if you want to open a new account,"['life', 'insurance', 'avoid', 'open', 'new', 'account']","[-0.02251733  0.03552758 -0.01390152 -0.00095342  0.01537575 -0.03240705
  0.00616502 -0.01893744 -0.01505247 -0.02505903]",-0.022517333,0.035527583,-0.01390152,-0.0009534198,0.015375753,-0.03240705,0.006165018,-0.018937444,-0.015052472,-0.02505903
5,josse-v-128710,les prix sont compétitifs la souscription quelle soit en ligne ou par téléphone est relativement simple et intuitive pour le moment je suis satisfait,L'olivier Assurance,auto,19,août,2021,the prices are competitive the subscription whether online or by phone is relatively simple and intuitive for the moment I am satisfied,"['competitive', 'subscription', 'online', 'phone', 'relatively', 'simple', 'intuitive', 'moment', 'satisfied']","[-0.02090461 -0.0445396  -0.00352346 -0.01673298  0.04301196 -0.0190003
 -0.02298198 -0.01834193  0.01435839  0.00844467]",-0.020904608,-0.044539597,-0.0035234578,-0.016732983,0.043011963,-0.0190003,-0.02298198,-0.018341929,0.014358388,0.008444674
4,lutete-matanga-n-131491,les prix proposés par le site comparateur affiche seulement les prix de base mais dans lensemble les prestations rapport qualité prix sont assez raisonnables,L'olivier Assurance,auto,6,septembre,2021,the prices offered by the comparator site only displays the basic prices but overall the value for money services are quite reasonable,"['comparator', 'site', 'only', 'basic', 'value', 'money', 'quite', 'reasonable']","[-0.04951151 -0.03814708 -0.02629038  0.02072031  0.00669302  0.00838047
 -0.00509124  0.00196908 -0.01367146 -0.03186177]",-0.04951151,-0.038147077,-0.026290378,0.020720312,0.0066930153,0.0083804745,-0.005091244,0.001969078,-0.0136714615,-0.031861775
3,nanou-75860,bonjour la conseillère nelly très professionnelle  a répondu à toute mes attentes,Santiane,sante,13,mai,2019,hello the very professional nelly advisor met all my expectations,"['hello', 'very', 'professional', 'nelly']","[-0.06848081  0.00391865 -0.01875396 -0.01759317  0.01521592 -0.04622816
  0.04988548 -0.01638795  0.02085289 -0.01641549]",-0.06848081,0.003918647,-0.01875396,-0.017593166,0.015215922,-0.046228155,0.04988548,-0.016387952,0.020852894,-0.016415492
4,fabien-c-107567,jai trouvé les prix très attractifs par rapport à notre ancienne assurance lobtention dun devis et les démarches de résiliation  transfert sont simples,Direct Assurance,auto,22,mars,2021,I found the prices very attractive compared to our old insurance obtaining a quote and the procedures for canceling the transfer are simple,"['found', 'very', 'attractive', 'old', 'insurance', 'quote', 'transfer', 'simple']","[-0.00777626 -0.02897371  0.00715316  0.00180211  0.01959797  0.00775514
  0.03016919 -0.04737529 -0.01875844  0.00062934]",-0.0077762553,-0.028973712,0.007153162,0.0018021131,0.019597968,0.007755138,0.030169185,-0.047375288,-0.018758444,0.00062933797
5,abdelkader-b-125371,satisfait très rapide et bien organisé dans un minimum de temps réponse immédiate et le prix est très attractif en rapport aux protections je recommande,APRIL Moto,moto,29,juillet,2021,satisfied very fast and well organized in a minimum of time immediate response and the price is very attractive in relation to the protections I recommend,"['satisfied', 'very', 'fast', 'well', 'minimum', 'time', 'immediate', 'response', 'price', 'attractive', 'relation']","[-0.02400531 -0.01979306  0.00921166  0.00180411  0.02577193  0.00219515
 -0.0045429  -0.00261482  0.0238346   0.00097605]",-0.024005307,-0.019793058,0.00921166,0.0018041114,0.025771929,0.0021951548,-0.0045429026,-0.002614823,0.023834605,0.0009760535
5,christine--m-130947,très rapide et prix raisonnable je suis satisfaite de mon inscription sur le site très bien fait rapide et efficace les offres de souscription sont très bien expliquées,Direct Assurance,auto,2,septembre,2021,very fast and reasonable price I am satisfied with my registration on the site very well done fast and efficient the subscription offers are very well explained,"['very', 'fast', 'reasonable', 'price', 'satisfied', 'registration', 'site', 'well', 'efficient', 'subscription']","[-0.03243491 -0.01645567  0.00068831 -0.00447063  0.02610153 -0.03552045
 -0.02062894  0.01136482 -0.00059491  0.01443335]",-0.03243491,-0.016455665,0.00068831426,-0.0044706343,0.026101526,-0.03552045,-0.020628944,0.011364816,-0.0005949147,0.014433352
5,attab-m-137781,je suis satisfait de service les prix sont très abordables pour les prix des prestations et de la commande assurance merci beaucoup pour les prix merci merci,L'olivier Assurance,auto,19,octobre,2021,I am satisfied with the service the prices are very affordable for the prices of the services and the insurance order thank you very much for the prices thank you thank you,"['satisfied', 'service', 'very', 'affordable', 'insurance', 'order', 'thank', 'much']","[-0.04229322 -0.0095909   0.00158317 -0.03087246  0.00780908 -0.01548855
  0.00660455 -0.03057542 -0.00514446 -0.01194619]",-0.042293224,-0.009590903,0.00158317,-0.03087246,0.0078090755,-0.015488547,0.0066045546,-0.030575417,-0.0051444573,-0.01194619
4,nono-129125,la personne que jai eu au téléphone et qui sappelle georges a été très agréable il a bien répondu à mes attentes et à été très clair cet échange a été agréable,NÃ©oliane SantÃ©,sante,23,août,2021,the person I spoke to on the phone and who is called georges was very pleasant he met my expectations well and was very clear this exchange was pleasant,"['person', 'spoke', 'phone', 'was', 'very', 'pleasant', 'met', 'well', 'clear', 'exchange']","[-0.01026597  0.00679068  0.04760347  0.02656817  0.00559268 -0.01554308
  0.00472283 -0.03436704  0.00668094  0.02311524]",-0.010265966,0.006790684,0.04760347,0.02656817,0.005592677,-0.015543078,0.0047228304,-0.034367036,0.0066809384,0.023115244
1,hugo-85467,leur produit obsèques est carrément obscène vous payez mais ils ne sont même pas capables de vous rembourser la totalité des sommes versées même pas un intérêt financier  depuis 8 ans,Afi Esca,credit,3,janvier,2020,their funeral product is downright obscene you pay but they are not even able to reimburse you all the sums paid not even a financial interest for 8 years,"['funeral', 'product', 'downright', 'not', 'even', 'able', 'reimburse', 'paid', 'financial', 'interest']","[ 0.00913048 -0.00455843 -0.03018625 -0.01678494  0.01197121  0.04751831
 -0.03522156 -0.02214683 -0.02226431  0.02575311]",0.009130477,-0.0045584277,-0.03018625,-0.01678494,0.01197121,0.047518305,-0.03522156,-0.022146827,-0.022264306,0.025753107
4,mustafa-y-131579,les prix me conviennent très bien cependant les niveaux de garanties même sils sont modulables ne sont pas suffisants egalement les franchises sont assez importantes,Direct Assurance,auto,6,septembre,2021,the prices suit me very well however the levels of guarantees even if they are flexible are not sufficient also the deductibles are quite important,"['suit', 'very', 'well', 'however', 'even', 'flexible', 'not', 'sufficient', 'also', 'quite', 'important']","[-0.02054261 -0.00288134  0.00910675  0.03016289  0.01121067  0.01075854
  0.00192992 -0.00669578 -0.00819039 -0.01902729]",-0.020542614,-0.0028813416,0.009106749,0.030162888,0.011210672,0.010758536,0.0019299239,-0.006695784,-0.008190394,-0.019027285
4,henri-p-121520,nous sommes très satisfaits du service nous avons eu un excellent accueil et tous les renseignements demandés service efficace personne contactée très aimable et attentive aux questions  cordialement,GMF,auto,29,juin,2021,we are very satisfied with the service we had an excellent welcome and all the information requested efficient service person contacted very friendly and attentive to questions cordially,"['very', 'satisfied', 'service', 'had', 'excellent', 'welcome', 'information', 'requested', 'efficient', 'person', 'contacted', 'friendly', 'attentive', 'cordially']","[-0.02638941  0.00051698  0.0135334  -0.00790605  0.01246047 -0.02273265
 -0.00779658 -0.00999722  0.00801112 -0.00222071]",-0.026389409,0.0005169833,0.013533403,-0.007906054,0.012460466,-0.022732647,-0.0077965804,-0.0099972235,0.00801112,-0.0022207056
5,smail-b-116595,très satisfait des tarifs du services téléphonique personnel très accueillant et satisfaisant  espérant que les services en cas de sinistres soit des meilleures,APRIL Moto,moto,10,juin,2021,very satisfied with the telephone service rates very welcoming and satisfactory staff hoping that the services in the event of claims are of the best,"['very', 'satisfied', 'telephone', 'service', 'satisfactory', 'staff', 'event']","[-0.03130705  0.01190066  0.0020077  -0.00881664  0.01201002  0.00033048
  0.04241481 -0.03548221  0.02505967 -0.01833105]",-0.031307053,0.011900663,0.0020077,-0.008816639,0.012010016,0.00033048328,0.04241481,-0.03548221,0.025059666,-0.018331053
4,jldb20-135543,emeline mon interlocutrice a pris de temps de parfaitement répondre à mes interrogations renseignements donnés avec la plus grande amabilité outre les tarifs cette qualité daccueil est très importante,Santiane,sante,2,octobre,2021,emeline my interlocutor took the time to perfectly answer my questions information given with the greatest kindness in addition to the prices this quality of reception is very important,"['emeline', 'interlocutor', 'took', 'time', 'perfectly', 'answer', 'information', 'kindness', 'addition', 'quality', 'reception', 'very', 'important']","[-0.02021346 -0.02693817 -0.02353082 -0.00844668  0.01337074 -0.00434998
  0.00436606 -0.01451883 -0.00372542 -0.01863993]",-0.020213459,-0.026938168,-0.023530819,-0.008446678,0.013370738,-0.004349979,0.0043660644,-0.014518827,-0.0037254167,-0.018639933
5,martinez-a-124773,très satisfaite des services simple et rapide accueil agréable et professionnel je nai rien à signaler de négatif pour le moment je recommande vivement,L'olivier Assurance,auto,26,juillet,2021,very satisfied with the simple and fast services pleasant and professional welcome I have nothing negative to report at the moment I highly recommend,"['very', 'satisfied', 'simple', 'fast', 'pleasant', 'professional', 'welcome', 'nothing', 'negative', 'report', 'moment', 'highly']","[-0.02585915 -0.00837044  0.00666161  0.00964991  0.02566332 -0.0239105
 -0.01872456 -0.02509833  0.01678128  0.00455271]",-0.025859153,-0.008370441,0.006661614,0.009649911,0.025663316,-0.023910498,-0.018724559,-0.025098333,0.016781284,0.004552714
1,estelle-52674,je tente en vain de me faire rembourser des soins depuis un mois malgré de multiples relances aucune réponse ne mest apportée hormis  votre dossier est en cours de traitement  cest vraiment inacceptable je nai jamais rencontré autant de délais avec une mutuelle santé fuyez cette mutuelle,Ag2r La Mondiale,sante,23,février,2017,I have been trying in vain to get reimbursed for care for a month despite multiple reminders no answer has been given to me except your file is being processed it is really unacceptable I have never encountered so many delays with a health mutual avoid this mutual,"['vain', 'get', 'care', 'month', 'multiple', 'answer', 'file', 'really', 'unacceptable', 'never', 'so', 'many', 'health', 'mutual', 'avoid']","[ 0.00715414  0.02137392 -0.01064019  0.01052734  0.00201643  0.01378702
 -0.02148651  0.02313074 -0.02052775  0.00558748]",0.007154142,0.021373916,-0.010640192,0.010527344,0.002016434,0.013787017,-0.02148651,0.023130741,-0.020527754,0.005587479
3,carral-t-112444,satisfait rapide juste lors du devis par téléphone devoir redonner mes infos étant déjà client chez vous est la différence de prix concernant les comparateurs dassurances est lassureur lors du devis pour la même couverture,L'olivier Assurance,auto,3,mai,2021,satisfied quickly just when quoted by phone having to give my information again being already a customer with you is the price difference concerning insurance comparators is the insurer when quotes for the same coverage,"['satisfied', 'quickly', 'just', 'phone', 'give', 'information', 'again', 'already', 'customer', 'price', 'difference', 'insurance', 'insurer', 'same', 'coverage']","[-0.0027605  -0.01130962 -0.01731634 -0.02200028  0.02541362 -0.0124771
  0.00369243  0.00431366  0.02052158  0.00624668]",-0.0027604995,-0.011309622,-0.017316336,-0.022000277,0.025413625,-0.012477097,0.0036924337,0.0043136557,0.020521585,0.0062466813
1,lili-63665,mutuelle nulle malheureusement pas le choix car cest celle de mon travail plus dun mois pour répondre aux mails et les remboursement nen parlons pas,Mercer,sante,30,avril,2018,mutual zero unfortunately no choice because it is that of my work more than a month to answer emails and refunds do not talk about it,"['mutual', 'unfortunately', 'choice', 'work', 'month', 'answer', 'not', 'talk']","[ 0.00383525  0.01382017 -0.038642    0.01830965 -0.01711322  0.0274298
 -0.02315343  0.01934134 -0.03583866 -0.03788378]",0.003835245,0.013820172,-0.038641997,0.018309653,-0.017113222,0.027429797,-0.023153428,0.019341342,-0.035838656,-0.037883777
4,joel-32-101494,bonjour je suis très satisfait des services rendus en ligne par la mgp simple et rapide le remboursement a été viré sur mon compte dans les 48 h cordialement joel,MGP,sante,15,décembre,2020,hello I am very satisfied with the services provided online by the mgp simple and fast the refund was transferred to my account within 48 hours cordially joel,"['hello', 'very', 'satisfied', 'online', 'mgp', 'simple', 'fast', 'refund', 'was', 'account', 'cordially']","[-0.01787608 -0.01581359  0.02351042  0.01510002  0.03427083 -0.03744568
 -0.02406076 -0.01576154  0.00563083  0.00755504]",-0.017876081,-0.015813591,0.023510419,0.015100018,0.034270827,-0.037445683,-0.024060762,-0.015761536,0.0056308326,0.0075550433
4,cherif-m-106100,je suis satisfait du service jai pas éprouvé de difficulté pour demande un devis  les prix me conviennent simple et pratiqueet la conseillère est très sympathique,Direct Assurance,auto,10,mars,2021,I am satisfied with the service I had no difficulty requesting a quote the prices suit me simple and practical and the advisor is very friendly,"['satisfied', 'service', 'had', 'difficulty', 'quote', 'suit', 'simple', 'practical', 'advisor', 'very', 'friendly']","[ 0.00740099 -0.0282365   0.03159327 -0.00137891  0.01895981 -0.00891142
  0.02270754  0.00918103 -0.0112771  -0.01017976]",0.0074009863,-0.028236497,0.031593267,-0.0013789145,0.018959805,-0.008911421,0.02270754,0.009181026,-0.011277103,-0.010179759
5,maxime-b-116063,je suis satisfait du service et des prix très bonne réactivité des agents april système de paiement et de devis rapides et intuitifs  je recommande cette assurance,APRIL Moto,moto,5,juin,2021,I am satisfied with the service and the prices very good responsiveness from the april agents quick and intuitive payment and quote system I recommend this insurance,"['satisfied', 'service', 'very', 'good', 'responsiveness', 'april', 'quick', 'intuitive', 'payment', 'quote', 'system', 'insurance']","[ 0.01161444  0.0140756   0.01102566 -0.03140841  0.03628762  0.00394981
  0.00933364 -0.03530275 -0.01077598 -0.01550824]",0.011614437,0.0140756,0.011025657,-0.03140841,0.036287624,0.003949814,0.009333645,-0.035302754,-0.010775976,-0.015508237
5,stephane-f-123354,bonjours simple pas trop cher pour linstant je suis satisfait de votre prestation jai bien reussis a faire assurer mon quad et je vous en remercie  bonsoir,APRIL Moto,moto,13,juillet,2021,hello simple not too expensive for the moment I am satisfied with your service I have succeeded in having my quad insured and I thank you good evening,"['hello', 'simple', 'not', 'too', 'expensive', 'moment', 'satisfied', 'service', 'quad', 'insured', 'good']","[-0.03073403 -0.03581377  0.01505813 -0.00476543  0.00520932 -0.02478385
 -0.00036628 -0.02544418  0.01474927  0.00056699]",-0.030734027,-0.035813775,0.015058127,-0.004765429,0.005209315,-0.024783848,-0.00036628274,-0.025444182,0.014749265,0.0005669939
5,jess-63230,tres bien renseigner,Santiane,sante,13,avril,2018,very well informed,"['very', 'well', 'informed']","[-0.06043115  0.02163875  0.04278244  0.06098723  0.05761168 -0.05264169
  0.0377497  -0.01219268  0.00822292  0.00313094]",-0.060431153,0.02163875,0.042782437,0.06098723,0.057611678,-0.05264169,0.037749697,-0.012192677,0.008222925,0.0031309407
4,savarimoutou-a-113441,entretient avec le conseiller de qualité réponse à mes principales interrogations on verra ce que cela donne niveau assurance,L'olivier Assurance,auto,11,mai,2021,interview with the quality advisor answer to my main questions we will see what this gives level of assurance,"['interview', 'quality', 'advisor', 'answer', 'main', 'see', 'level', 'assurance']","[ 0.01066208  0.005347    0.01101699  0.02434575 -0.00046727 -0.01328654
 -0.01890239  0.03532246 -0.01226967 -0.02647311]",0.010662083,0.0053470014,0.011016994,0.024345754,-0.0004672655,-0.013286542,-0.018902393,0.03532246,-0.012269668,-0.026473107
1,mascotte83-63176,quand votre conseiller hyèrois vous trompe sur le produit demandé  que le sce client vous donne de fausses informations quand on ne vous informe pas de vos droits lorsque vous demandez des explications,Generali,prevoyance,4,juin,2020,when your Hyèrois adviser misleads you on the product requested that the customer gives you false information when you are not informed of your rights when you ask for explanations,"['adviser', 'product', 'requested', 'customer', 'false', 'information', 'not']","[-0.04656813 -0.00676415 -0.02216765  0.00674752 -0.01802459  0.01844777
  0.00542254  0.00844472  0.03042788 -0.00414139]",-0.046568125,-0.0067641507,-0.022167653,0.006747519,-0.018024594,0.018447774,0.005422536,0.008444721,0.030427882,-0.0041413857
4,florent-d-131166,ladhesion sur amv pour lassurance de la mot est simple et pratique effectuee en quelques minutes seulement cest ce que je recherchais je recommande,AMV,moto,3,septembre,2021,membership on amv for death insurance is simple and convenient done in just a few minutes that's what I was looking for I recommend,"['membership', 'amv', 'death', 'insurance', 'simple', 'convenient', 'just', 'few', 'was']","[ 0.01636129 -0.03123502  0.00869805  0.00245919 -0.03623663 -0.01438726
  0.03006279 -0.00174335 -0.01610253 -0.00149172]",0.016361289,-0.031235022,0.008698045,0.0024591854,-0.03623663,-0.014387258,0.030062787,-0.0017433488,-0.01610253,-0.0014917164
5,julia-r-131204,je suis très satisfaite de direct assurance je recommande les services et les prix qui sont très compétitifs vraiment ravie de lensemble du site et de tout,Direct Assurance,auto,4,septembre,2021,I am very satisfied with direct assurance I recommend the services and the prices which are very competitive really delighted with the whole site and everything,"['very', 'satisfied', 'direct', 'assurance', 'competitive', 'really', 'whole', 'site', 'everything']","[-0.01001513  0.0040792  -0.00845108 -0.0197173   0.014324   -0.00650125
 -0.00740007  0.00778778 -0.01162165  0.01882087]",-0.010015126,0.0040792,-0.008451079,-0.019717297,0.014324005,-0.006501254,-0.0074000675,0.007787779,-0.011621649,0.018820874
3,christelle-c-109051,je suis satisfaite des prestations proposees les prix sont correct par rapport aux autres assurances et les reponses par telephone sont rapides et claires,Direct Assurance,auto,3,avril,2021,I am satisfied with the services offered the prices are correct compared to other insurances and the answers by telephone are fast and clear,"['satisfied', 'offered', 'correct', 'other', 'telephone', 'fast', 'clear']","[-0.00460762 -0.00770634 -0.00650084 -0.04792168  0.03429197  0.0004786
 -0.01719159 -0.01512092  0.00777998  0.01055096]",-0.004607621,-0.0077063367,-0.006500835,-0.047921676,0.03429197,0.00047860373,-0.017191589,-0.015120919,0.0077799847,0.010550956
4,chris-82153,rapidité des formalités clarté des informations tarifs dans la bonne moyenne disponibilité des conseillers  espace personnel bien conçu pratique et simple à utiliser  reactivité en cas de sinistre,L'olivier Assurance,auto,27,janvier,2021,speed of formalities clarity of information average rates availability of advisers well-designed personal space practical and easy to use responsiveness in the event of a claim,"['speed', 'clarity', 'information', 'average', 'availability', 'well-designed', 'personal', 'space', 'practical', 'easy', 'use', 'responsiveness', 'event', 'claim']","[-0.01036925  0.00487692 -0.00517728  0.01400284  0.00804419 -0.01018245
  0.01738603  0.01048885 -0.0030751   0.0146006 ]",-0.010369249,0.004876924,-0.0051772813,0.01400284,0.008044186,-0.0101824505,0.017386029,0.010488851,-0.003075096,0.014600605
5,brice-t-122594,en tête de liste des comparateurs d assurance bon compromis pour un véhicule ballade occasionelle sans limitions kilométriques a voir dans le temps sil ya des offres promotionnelles pour le basculement de mes autres moto,APRIL Moto,moto,6,juillet,2021,at the top of the list of good compromise insurance comparators for an occasional ride vehicle without mileage limits to see over time if there are promotional offers for the changeover of my other motorcycles,"['top', 'list', 'good', 'compromise', 'insurance', 'occasional', 'ride', 'vehicle', 'mileage', 'see', 'time', 'promotional', 'changeover', 'other']","[ 0.01397955 -0.01519929  0.00029157  0.00303109 -0.0012769  -0.00563461
 -0.00495747 -0.00854625 -0.00875802  0.00549576]",0.013979548,-0.015199289,0.0002915734,0.0030310948,-0.0012769029,-0.0056346124,-0.0049574724,-0.008546255,-0.008758019,0.00549576
